Date,Close,High,Low,Open,Volume
2017-06-22,213.39720153808597,214.00354560113584,213.22145293935984,213.5026614243285,44148100
2017-06-23,213.65206909179688,213.98598743908252,213.07208659195777,213.45874159185053,66986800
2017-06-26,213.7926483154297,214.75050302536263,213.58175535150687,214.32869027999877,56700500
2017-06-27,212.07032775878903,213.87178143547345,212.052748872678,213.57299400663092,82247700
2017-06-28,213.96841430664065,214.1705245370756,212.86117259043291,213.0984405880145,70042600
2017-06-29,212.0878753662109,214.17052386971667,210.8664044324815,214.1178006279205,106949700
2017-06-30,212.4833068847656,213.28297845201888,212.2899793979844,212.9051062155796,86820700
2017-07-03,212.84364318847656,213.87178680723443,212.84364318847656,213.43240850475183,39153800
2017-07-05,213.3357086181641,213.54660158603815,212.39543277386065,213.21268325065105,54427600
2017-07-06,211.38487243652344,212.6854282631851,211.20032767718675,212.56240289321383,65400800
2017-07-07,212.7557373046875,212.9051243010248,211.39366204439295,211.9648618161346,57972300
2017-07-10,212.9842071533203,213.3620794182837,212.44816515564668,212.75573529204107,36663300
2017-07-11,212.82603454589844,213.14238741580587,211.6485040779829,212.98420427647224,50354600
2017-07-12,214.42535400390625,214.59231987283505,213.80144444068296,213.80144444068296,59610400
2017-07-13,214.78570556640625,214.89994822531773,214.2057229409887,214.43420825881168,39471600
2017-07-14,215.78744506835935,216.14773845325465,214.6889994378935,214.7856631897249,60262700
2017-07-17,215.76109313964844,216.0950249171162,215.5853445126299,215.70836989241897,33531900
2017-07-18,215.87533569335935,215.92805894056744,215.0053618881444,215.3480764037574,42742500
2017-07-19,217.04409790039065,217.0528806392542,216.18290677633945,216.19170292396467,51034300
2017-07-20,217.1407165527344,217.42191163433012,216.58709571782305,217.2988862719897,47135200
2017-07-21,216.9474334716797,216.9737950969512,216.3322931253144,216.5607784226826,82340800
2017-07-24,216.8946990966797,217.03528995466283,216.4201630486088,216.8683240639994,46622300
2017-07-25,217.42190551757807,217.75583723829,217.19343368216173,217.65037735299447,54915600
2017-07-26,217.4307098388672,217.7470627086413,217.1670936213553,217.7119183492263,47575400
2017-07-27,217.22862243652344,217.9316303775581,215.89290868943365,217.89648601444893,70766600
2017-07-28,216.9737701416016,217.10557825279892,216.28834114585504,216.7452848705127,50088400
2017-07-31,216.8507537841797,217.4746634148009,216.639847388735,217.37799965965047,65838700
2017-08-01,217.3340301513672,217.49219986051648,216.80677097002032,217.45705550584708,55050400
2017-08-02,217.43946838378903,217.5800726146541,216.49919267473115,217.4658300009816,47211200
2017-08-03,217.01773071289065,217.3516490950502,216.73652217132332,217.32528747037344,40856000
2017-08-04,217.4131317138672,217.74705003954065,217.02647673899995,217.509795457584,60191800
2017-08-07,217.8173675537109,217.8173675537109,217.377989307363,217.4834492044433,31995000
2017-08-08,217.28131103515625,218.7312671964548,216.90345220475544,217.50100014364764,61719400
2017-08-09,217.27252197265625,217.32524521175785,216.22679970127928,216.58709304681832,62632600
2017-08-10,214.2056884765625,216.56076296656943,214.15296522978247,216.42894144085872,120479500
2017-08-11,214.5220184326172,215.11957978601717,214.19688283972496,214.43415083363075,74869900
2017-08-14,216.6486053466797,216.868294455188,215.77864505859264,215.8137894161,73291900
2017-08-15,216.6221923828125,217.0527877605828,216.31463574905305,217.0352088816161,55242700
2017-08-16,217.00018310546875,217.55380412100305,216.56958749241284,217.1495701364237,56715500
2017-08-17,213.61688232421875,216.70132575815657,213.61688232421875,216.3849729292593,128490400
2017-08-18,213.28298950195312,214.583545327786,212.83481511903236,213.44994196849652,136748000
2017-08-21,213.44993591308597,213.71356552930868,212.509673486028,213.22146406369785,65469700
2017-08-22,215.68197631835935,215.84014603661709,214.0211272328596,214.0387061155856,63140100
2017-08-23,214.90869140625,215.3392869262411,214.55719416335623,214.7065811620241,50203800
2017-08-24,214.4077911376953,215.4535000502035,214.19688476246816,215.2953303253526,50741700
2017-08-25,214.90869140625,215.83138842979645,214.75930440758216,215.2074654035857,64445900
2017-08-28,214.91748046875,215.4710879376212,214.4956677006693,215.4447263157112,40565600
2017-08-29,215.16354370117188,215.4271599355736,213.47631934843687,213.59056198918472,51135700
2017-08-30,216.1828765869141,216.4553023587815,214.9614056173681,215.14595037782547,62030800
2017-08-31,217.4834442138672,217.72949495347515,216.21803274802093,216.8067979755656,103803900
2017-09-01,217.79103088378903,218.22162644169663,217.6416438719668,217.8613330203104,62007000
2017-09-05,216.2268524169922,217.5098429858757,215.2514320295312,217.28135768238636,91398800
2017-09-06,216.9649810791016,217.2989128500515,216.3762158152628,216.9122578329012,57916900
2017-09-07,216.9386138916016,217.29012453852235,216.52559726194477,217.27254565398627,58034700
2017-09-08,216.6837921142578,217.14953201393007,216.43774135249743,216.64863434328583,63832800
2017-09-11,218.9948883056641,219.07397316354823,217.94916604444504,217.96673151813584,71364800
2017-09-12,219.73306274414065,219.7682071038444,219.17944186529783,219.36398662783208,56896000
2017-09-13,219.83853149414065,219.87368926616452,219.32885106988425,219.44309371582,59228000
2017-09-14,219.7682342529297,219.97035792466508,219.33765210175767,219.51340073950715,95446300
2017-09-15,220.0640411376953,220.1523447981621,219.5165126267712,219.6224824094525,95432400
2017-09-18,220.53207397460935,220.8853155377108,220.14350017001672,220.4349305234612,46235200
2017-09-19,220.75286865234372,220.84118578690396,220.4261195100161,220.77936109765125,47108100
2017-09-20,220.83238220214844,220.9471918008435,219.82562868945965,220.84122200223572,59574100
2017-09-21,220.24069213867188,220.76172827538275,220.06407131821285,220.67342460280565,48211400
2017-09-22,220.28485107421875,220.45264557028696,219.91394330805443,219.94043575740156,51214000
2017-09-25,219.83444213867188,220.38198417512112,219.08380031698985,220.0287290749435,57064400
2017-09-26,219.9669189453125,220.5144475091728,219.7284734359232,220.2671756754743,54082000
2017-09-27,220.82351684570312,221.21209067232255,219.78143126746892,220.67338849910973,81001400
2017-09-28,221.0885009765625,221.1679783280805,220.45265521380773,220.54095889039257,44778800
2017-09-29,221.8656311035156,221.94512192882945,220.8942098276978,221.079656977718,85578000
2017-10-02,222.8282623291016,222.8282623291016,221.9186387098126,222.0952730283116,59023000
2017-10-03,223.30506896972656,223.3315614140188,222.7487006889857,222.82819149716465,66810200
2017-10-04,223.57003784179688,223.81730967296107,223.0401619319856,223.154971523349,55953600
2017-10-05,224.89471435546875,224.9123670039229,223.605356827194,223.90561355456472,63522800
2017-10-06,224.6386260986328,224.9300565321004,224.17941463556767,224.44433914298773,80646000
2017-10-09,224.2677001953125,224.9300383609663,224.0027622339901,224.8682271393303,35803100
2017-10-10,224.859375,225.23912253462717,224.2941803353371,224.84172235210383,43057400
2017-10-11,225.21261596679688,225.21261596679688,224.59443644659748,224.7622174429136,47674300
2017-10-12,224.87710571289065,225.2480135547989,224.6386601447683,224.8947718411646,47065100
2017-10-13,225.1508331298828,225.43343723467967,224.8770688254268,225.3186276326928,54800400
2017-10-16,225.45106506347656,225.64535199530783,225.0360122276232,225.3804275203597,38221700
2017-10-17,225.6100006103516,225.65415917489412,225.1772682383173,225.3980475857283,31561000
2017-10-18,225.83084106445312,226.03395434594628,225.63655410813595,225.989795769455,40888300
2017-10-19,225.89260864257807,225.92794088706623,224.6209308223696,225.04482342910572,61903800
2017-10-20,227.05831909179688,227.0848384883992,225.8749583949356,226.69626464672052,89176400
2017-10-23,226.17526245117188,227.4116487984436,226.0957850918096,227.38515634532288,63915300
2017-10-24,226.5726623535156,226.8110944170327,226.21058088258167,226.60799460572213,66935900
2017-10-25,225.45106506347656,226.35184870421205,224.31184939528777,226.23703911486524,103715300
2017-10-26,225.7424774169922,226.3429908126125,225.6188415134643,226.0692400354824,69798000
2017-10-27,227.58819580078125,227.7471774279492,225.7513233202112,226.4931387614379,85562500
2017-10-30,226.74041748046875,227.4910727434564,226.44016076539512,226.49314565919596,54285700
2017-10-31,227.0937042236328,227.3498158949764,226.79344744888397,227.1201966757985,60304800
2017-11-01,227.39389038085935,228.22402289173607,227.02299616572125,227.8796211205364,54202700
2017-11-02,227.48228454589844,227.62358661162236,226.2459251590812,227.32332982843909,56449500
2017-11-03,228.2417755126953,228.28592061651528,227.226168618708,227.6412350069444,59589700
2017-11-06,228.59494018554688,228.7274024029954,228.0385719216592,228.1092094540972,49652600
2017-11-07,228.43606567382807,229.03657923736063,227.9238423191697,228.70099020167683,57502200
2017-11-08,228.82455444335935,228.9217113792592,227.97676921933711,228.25937327754664,50469600
2017-11-09,227.99449157714844,228.18877853478,226.39602386400065,227.60591766188543,95085500
2017-11-10,227.92379760742188,228.10043189174615,227.2879519147055,227.60588823636763,59984700
2017-11-13,228.1357879638672,228.3654071944731,227.1996853399393,227.23501759478955,50228600
2017-11-14,227.6059112548828,227.7118810559513,226.53731954268417,227.32330715162644,61315200
2017-11-15,226.46664428710935,227.1554748299798,225.75132129838263,226.6255989622473,80811500
2017-11-16,228.39187622070312,228.76279748204905,227.37629634049543,227.4204414415697,67777000
2017-11-17,227.7206878662109,228.3653734064272,227.6412105175174,228.03862421159496,75756800
2017-11-20,228.10926818847656,228.30355514096135,227.72069428350693,227.96799308722456,48075500
2017-11-21,229.60174560546875,229.78721971350615,228.07396934327383,228.88642247621428,69176800
2017-11-22,229.39866638183597,229.74306827653072,229.2308718598569,229.6106060093404,45033400
2017-11-24,229.92852783203125,230.0345246021052,229.7519204498053,229.89322252595525,27856500
2017-11-27,229.81375122070312,230.27296276733665,229.6106244276415,229.9727059540821,52274900
2017-11-28,232.1451110839844,232.17160353303376,230.18458900250087,230.2817459494216,98971700
2017-11-29,232.00376892089844,232.81624880226872,231.55339736493667,232.2775331639395,77512100
2017-11-30,234.0349578857422,234.9533806051208,232.8515837679772,232.9310611023116,127894400
2017-12-01,233.54925537109372,234.29991066471567,230.2817366673989,233.81420680151768,164390900
2017-12-04,233.26666259765625,235.6157313627581,233.21365075464035,235.18301242454567,94040600
2017-12-05,232.42770385742188,234.15860666246056,232.29524161862443,232.42770385742188,77994500
2017-12-06,232.4718170166016,232.9045628713669,232.00376587007923,232.5248019048415,75898600
2017-12-07,233.20486450195312,233.52277389266536,232.2069373300904,233.20486450195312,77218600
2017-12-08,234.4765472412109,234.48536009021865,233.1695235766056,234.1674507113357,76563900
2017-12-11,235.1830596923828,235.24488439615504,234.45008389966563,235.1830596923828,83077500
2017-12-12,235.59815979003903,236.07505093643925,235.21842561356107,235.97789396651703,85195800
2017-12-13,235.57159423828125,236.2869172606132,235.4832770977424,235.84535850852643,102905400
2017-12-14,234.60899353027344,235.9866546463098,234.55600863739565,235.87184506153895,100666700
2017-12-15,236.5626983642578,237.033142012774,235.5685553401002,235.6218110672254,144610300
2017-12-18,238.06280517578125,238.41785239694528,237.86752514088604,237.97403659839856,83653600
2017-12-19,237.1485290527344,238.35569493755236,237.07750336047167,238.3113241961617,82382900
2017-12-20,237.02420043945312,238.17811036949112,236.72240902834105,238.12485465508072,76751500
2017-12-21,237.51242065429688,238.23142707788665,237.263884922223,237.6544449423909,67032300
2017-12-22,237.4503326416016,237.5657290811438,236.908863291834,237.53021623320012,78720900
2017-12-26,237.1662750244141,237.3881829109904,236.89999639586847,237.04199360551607,45244400
2017-12-27,237.28163146972656,237.64556359298092,237.0064679038153,237.33488718646032,57751000
2017-12-28,237.76986694335935,237.8142647753684,237.39707684933396,237.78763691150945,45116100
2017-12-29,236.87339782714844,238.37349766453957,236.67814484531604,238.3557547812016,96007400
2018-01-02,238.5687713623047,238.6042842164036,237.3527202210325,237.74328035100805,86655700
2018-01-03,240.0777282714844,240.2286375676056,238.73739584066817,238.73739584066817,90070400
2018-01-04,241.08963012695312,241.57784380908691,240.1398848065684,240.72572497210732,80636400
2018-01-05,242.69625854492188,242.8205128904225,241.3914389311396,241.88851048987877,83524000
2018-01-08,243.14002990722656,243.299797074382,242.305654138708,242.59856061182631,57319200
2018-01-09,243.69044494628903,244.320655947276,243.2821148096513,243.56616349034545,57254000
2018-01-10,243.3175201416016,243.58382582020823,242.2523786922584,242.92696015033405,69574300
2018-01-11,245.0928192138672,245.0928192138672,243.70811616315103,243.87676832469413,62361500
2018-01-12,246.6905975341797,246.85922262463603,245.05733147731635,245.3591500729572,90816100
2018-01-16,245.84732055664065,248.61672676066897,245.1460840215289,247.95988805771424,106555100
2018-01-17,248.19070434570312,248.58126448864343,245.8473705764329,246.78825807850595,113258800
2018-01-18,247.77346801757807,248.50130525485565,247.2763694600851,248.07525947466652,100728000
2018-01-19,248.90081787109372,248.90081787109372,247.77353532032168,248.35934842720613,140920100
2018-01-22,250.9246368408203,250.9246368408203,248.63453161700244,248.68781444654573,91322400
2018-01-23,251.45718383789065,251.7500903706428,250.64055078111815,250.96897016547845,97084700
2018-01-24,251.35948181152344,252.70869902884232,250.1700588514517,252.1050890213432,134816100
2018-01-25,251.46603393554688,252.3270377138496,250.66717087353885,252.22941123541625,84587300
2018-01-26,254.3774261474609,254.4218239759672,252.0518359260342,252.3092566486058,107743100
2018-01-29,252.69088745117188,254.24424232125992,252.5311203085976,253.8004266440919,90118300
2018-01-30,250.0990753173828,252.74420001168627,249.6197466934919,250.8446825721213,131796400
2018-01-31,250.22337341308597,251.46605238832808,249.14046164429564,250.9601229012306,108364800
2018-02-01,249.9392852783203,251.25298975224243,249.14042228389928,249.4866115982223,90102500
2018-02-02,244.49815368652344,248.74103197430333,244.4626408350746,248.6078655534625,173174800
2018-02-05,234.2725524902344,244.8531308592249,233.72222534794017,242.7228208842572,294681800
2018-02-06,238.88829040527344,239.3942469048484,229.6302995679388,230.73095405400423,355026800
2018-02-07,237.5923767089844,241.75534424431336,237.5124660223724,238.32909906281049,167376100
2018-02-08,228.6804962158203,238.0361393415816,228.6449833728587,237.89411505809733,246449500
2018-02-09,232.1156311035156,233.98852051650647,224.49975140988437,231.49427823462372,283565300
2018-02-12,235.52415466308597,237.0065112858028,232.2576770264992,234.18382234044225,143736000
2018-02-13,236.11001586914065,236.66034315093736,233.72228459422163,234.3081247263056,81223600
2018-02-14,239.29656982421875,239.6605019852444,234.6009916635439,234.6098766467085,120735700
2018-02-15,242.34999084472656,242.35887582666416,238.56867255621052,241.0540566347368,111200300
2018-02-16,242.42100524902344,244.38269020002988,241.67539810333517,241.7197959275598,160420100
2018-02-20,240.90321350097656,242.91815459193575,240.1043504697672,241.4624257493332,86369700
2018-02-21,239.70492553710935,243.850177422144,239.60729905424253,241.34704957092484,98883700
2018-02-22,240.01559448242188,242.36781295430168,239.3410128436216,240.63694747727396,110511300
2018-02-23,243.8412322998047,243.8412322998047,240.77003501395347,241.2493635900592,92766400
2018-02-26,246.67279052734372,246.77044407912223,244.32945743339067,244.92415537395783,86491400
2018-02-27,243.5926513671875,247.57813432769655,243.53051067492828,246.8591280527896,99099200
2018-02-28,241.1251373291016,245.15499268881396,240.80560293086023,244.70229186960327,121907800
2018-03-01,237.6189727783203,242.47431835878456,236.10998833332536,240.91207818875355,176855100
2018-03-02,238.8438873291016,239.4119845277363,235.06259531810483,235.9324569070119,139083200
2018-03-05,241.6044006347656,242.2257534699169,237.53903352369076,237.6455720493098,97307400
2018-03-06,242.2168884277344,242.66958916170896,240.70790404006144,242.5896784888257,79213200
2018-03-07,242.12815856933597,242.4832058089728,239.8380808485654,240.03336089362085,87063500
2018-03-08,243.29983520507807,243.42408954732923,241.80862056785935,242.81162155554875,66901200
2018-03-09,247.5338134765625,247.5338134765625,244.4004750941389,244.72003654772237,113625300
2018-03-12,247.22311401367188,248.4569347930288,246.83255398915333,247.8267240168863,71924800
2018-03-13,245.6254425048828,248.90080561024655,245.01297447130293,248.39484904539896,91968900
2018-03-14,244.36497497558597,246.7793340736711,243.8057898073268,246.59293901758468,105895100
2018-03-15,244.0987548828125,245.5278291362524,243.5927982351184,244.8798752325773,83433000
2018-03-16,244.3634490966797,245.4239636410625,244.30998006056495,244.6307942772532,100343700
2018-03-19,241.05702209472656,244.54156449258335,239.39050772985,243.60582956801355,109208400
2018-03-20,241.4670867919922,242.10874240895896,240.7808555146088,241.458166220536,59757300
2018-03-21,241.00363159179688,243.5345987540067,240.7897554700744,241.42249046141137,78709600
2018-03-22,234.97918701171875,239.61334109689088,234.702894139645,238.7578095606349,148785900
2018-03-23,229.97067260742188,235.75449166638737,229.77461048344247,235.4247570026162,183534800
2018-03-26,236.262451171875,236.54763739265283,231.1827041989379,233.6067326818395,141956100
2018-03-27,232.2432403564453,237.7418466129217,230.6747431904653,237.20715639438987,129941400
2018-03-28,231.55702209472656,234.06128167578905,230.4430387495521,232.3769258033929,146452300
2018-03-29,234.5157623291016,236.39618030955063,231.5659366830237,232.70665451114272,111601600
2018-04-02,229.45384216308597,234.49796218006176,226.95851666788985,233.98105866060737,186286300
2018-04-03,232.39474487304688,232.8759933038999,228.89238768579693,230.7014955903977,119956900
2018-04-04,234.8811187744141,235.5940571169507,228.67846816441136,228.8121407040302,123715300
2018-04-05,236.73489379882807,237.62608067107757,235.55852060021127,236.65466304708448,82652600
2018-04-06,231.4589691162109,236.26245042153136,229.92612718046692,234.7563701909518,179521200
2018-04-09,232.5997009277344,236.0218541835081,231.65504531427447,232.92943561586668,105442900
2018-04-10,236.298095703125,237.0912647448553,234.36423622290027,235.51384722941307,103529000
2018-04-11,235.0594024658203,236.73483774040727,234.72966775266707,234.80095071894675,91140200
2018-04-12,236.99331665039065,237.94689312386487,236.2179884287888,236.3962366806612,68890500
2018-04-13,236.298095703125,238.42804449863144,235.28215723261908,238.3121859018076,85079200
2018-04-16,238.2408905029297,239.01624565348592,237.1180139340912,237.94681090550557,63405300
2018-04-17,240.7896881103516,241.39568841694765,239.50637734529263,240.0232535604824,64682000
2018-04-18,240.96792602539065,241.77888179112628,240.5044916485667,241.2352710913636,57303900
2018-04-19,239.63116455078125,240.5134305325335,238.5884643203744,240.30844783510847,77655900
2018-04-20,237.5991973876953,239.78261498630127,236.70801097142365,239.55981838223337,99953100
2018-04-23,237.5636138916016,238.73998670808044,236.4763651727692,238.17853480944933,65558000
2018-04-24,234.3642120361328,238.82014408886053,232.84918425946503,238.59734748622412,112885500
2018-04-25,234.94354248046875,235.38913580848333,232.466044664582,234.3018870002534,103840900
2018-04-26,237.33189392089844,238.16961147470573,235.53170683551244,235.977300121714,67731900
2018-04-27,237.5546875,238.24981192963435,236.6100319211855,237.94681176254807,57053600
2018-04-30,235.72776794433597,238.7399828974575,235.6564577886145,238.178531007788,82182300
2018-05-01,236.14663696289065,236.2535750042558,233.5889085549084,235.1574056865491,74203400
2018-05-02,234.560302734375,236.77042789602496,234.168178490175,235.9505515285917,86368900
2018-05-03,234.04348754882807,234.70295711864483,230.8619439486838,233.72267333546796,136311500
2018-05-04,237.07345581054688,237.75968691668257,232.7333813052705,233.0631160044933,91222100
2018-05-07,237.87554931640625,238.8558328604514,237.1536631187148,237.8488148051479,55304900
2018-05-08,237.87554931640625,238.24091190465128,236.2981315615894,237.5012389619313,67499200
2018-05-09,240.1747283935547,240.5044630012632,238.02696596322224,238.552762661575,59666100
2018-05-10,242.42059326171875,242.7503551818893,240.8164681008527,240.92340615199583,72063900
2018-05-11,243.16026306152344,243.42760815597748,242.02843870233735,242.5453421474232,59871500
2018-05-14,243.27609252929688,244.25637588945068,242.7235340721821,243.5969066042157,54790600
2018-05-15,241.60069274902344,242.0551794212543,240.64711655958183,242.03736548011904,87036100
2018-05-16,242.61666870117188,243.0801032106384,241.6096233363524,241.63638504746245,53942600
2018-05-17,242.4116973876953,243.49894622453235,241.6274487582576,242.3493077928857,56536400
2018-05-18,241.8056488037109,242.4294903039818,241.44917960220909,242.06410053346391,64368000
2018-05-21,243.62364196777344,244.16727985910265,242.91070366754315,243.30282789172568,58025900
2018-05-22,242.9462738037109,244.40783232772304,242.61653923830116,244.1493806966533,52966400
2018-05-23,243.6147308349609,243.64149253918757,241.50262316195509,241.66305740304523,64694200
2018-05-24,243.11573791503903,243.4900483218832,241.3155504457793,243.2137826012756,76043800
2018-05-25,242.5364532470703,243.16918818446615,242.02847030442345,242.5364532470703,56374800
2018-05-29,239.7469787597656,241.6630514628428,238.62410228085875,240.89661694224128,115908600
2018-05-30,242.9462738037109,243.39186693466397,240.99460091123544,241.0658838455755,69678400
2018-05-31,241.4580841064453,242.8394123691833,240.8520837845251,242.5364122082232,93519900
2018-06-01,243.8286895751953,244.13168979331985,242.696865046206,242.76817521332944,71258400
2018-06-04,244.9872131347656,245.2456648873416,244.41686780136865,244.6574784143372,45385200
2018-06-05,245.16549682617188,245.54870062715565,244.34559299449992,245.12092116756205,51135000
2018-06-06,247.21519470214844,247.3221327587869,245.1565555212754,245.78039711414755,62732200
2018-06-07,247.18841552734372,247.9993985728093,246.27049444456077,247.70531897018617,72969400
2018-06-08,247.9191131591797,247.9725821601781,246.5555992400272,246.7249268088044,72139700
2018-06-11,248.2490081787109,248.9708673555864,248.02621146493792,248.1420701075982,58892500
2018-06-12,248.5697326660156,248.93509517150247,247.9191567769468,248.6677501194751,72329000
2018-06-13,247.77664184570312,249.06887346412887,247.5716591099184,248.81042170107168,79070600
2018-06-14,248.4004821777344,248.93517244777155,247.80337511371272,248.65001336937175,77097600
2018-06-15,248.08355712890625,248.4237330802412,246.49012292448,247.60910838598664,120041600
2018-06-18,247.5733184814453,247.69865797904328,246.1320781729716,246.61546027203397,52917600
2018-06-19,246.62435913085935,246.8481561899618,244.8608372123733,245.2815767762449,97531500
2018-06-20,247.04510498046875,247.71649617485863,246.70492907094143,247.31365053063368,53785500
2018-06-21,245.49642944335935,247.05407565460948,244.99512618334148,247.03615440455107,71061400
2018-06-22,245.9439697265625,246.88393362246703,245.72017270167655,246.7675547984907,54898500
2018-06-25,242.59600830078125,244.94139707272677,240.89515614180357,244.7802697492289,137854200
2018-06-26,243.1331787109375,243.9925519390792,242.40807828110195,243.16899389681328,68547400
2018-06-27,241.1190185546875,245.16526058237724,240.96682449525736,243.72402026658165,105110700
2018-06-28,242.4976043701172,243.2674532987237,240.3491303054852,241.0652974333567,76650500
2018-06-29,242.84678649902344,244.97733995023168,242.73040759839583,243.598741719628,97592500
2018-07-02,243.3658599853516,243.5270146297637,241.0204711852043,241.26218949233404,63554800
2018-07-03,242.50650024414065,244.36850717020485,242.0768273527245,244.2700222532698,42187100
2018-07-05,244.4849090576172,244.54757880685008,242.5602593177705,243.64345703228017,56925900
2018-07-06,246.5527191162109,246.92868282049173,244.1267396897072,244.5116913360537,66493700
2018-07-09,248.7728576660156,248.82656678595865,247.5195993357073,247.56434782933223,50550400
2018-07-10,249.6679534912109,249.7664383872346,248.93389269893467,249.22932006803316,51966800
2018-07-11,247.84182739257807,248.89817038210924,247.53746663931653,248.1014396570288,77054700
2018-07-12,250.0887756347656,250.1424847525379,248.50430202252068,249.1130235699274,60124700
2018-07-13,250.28565979003903,250.5900204927457,249.4531413397848,249.9096960533324,48216000
2018-07-16,250.0619201660156,250.47369917376523,249.61432597355432,250.33049307288127,48201000
2018-07-17,251.07345581054688,251.46734083585488,249.22937015523135,249.28307926604808,52315500
2018-07-18,251.60162353515625,251.70904176102587,250.70643522760383,251.15402938138004,44593500
2018-07-19,250.6527404785156,251.3151711219922,250.16933111542104,250.93024668424124,61412100
2018-07-20,250.3662109375,251.0823778365904,250.20508362981985,250.44677459134007,82337700
2018-07-23,250.83175659179688,251.03763240352149,249.8112288817671,250.16036540961215,47047600
2018-07-24,252.09405517578125,252.94449529578628,251.21678780881683,252.2552098904587,68026900
2018-07-25,254.24237060546875,254.56462519515745,251.79849735777648,251.8432458333538,78882900
2018-07-26,253.6427001953125,254.3319854888563,253.4189030757092,253.5173880142065,57919500
2018-07-27,251.9239501953125,254.07239705054036,250.99294654108635,253.97391211338004,76768700
2018-07-30,250.6079864501953,252.1656054181032,250.07980128944163,252.00447807362588,63742500
2018-07-31,251.84326171875,252.4609437069195,250.99284939633836,251.37777373129225,68570500
2018-08-01,251.42257690429688,252.55948354789,250.7691069188406,252.04921965205588,53853300
2018-08-02,252.79229736328125,252.96235804732785,249.9008286307233,250.10673182360028,63426400
2018-08-03,253.87545776367188,253.92916688682024,252.73855091273475,252.9175995358855,53935400
2018-08-06,254.8063507080078,255.1196446839085,253.51727767462376,253.91116261921175,39400900
2018-08-07,255.6479339599609,256.0328857986969,255.34357313139253,255.4778732690141,43196600
2018-08-08,255.5404357910156,255.9432814399273,255.07494772565516,255.4777933745668,42114600
2018-08-09,255.19142150878903,255.99708578736,255.05714868219192,255.60320061668295,35717000
2018-08-10,253.48146057128903,254.2871243812752,252.76529371432295,253.74107276437505,77076000
2018-08-13,252.5326690673828,254.37675510243625,252.2372415780778,253.75907288187156,65732900
2018-08-14,254.14390563964844,254.3856239198393,252.87275378868975,253.266638752952,43842000
2018-08-15,252.2461395263672,252.92649132639468,250.79593895807847,252.7832579306533,102925400
2018-08-16,254.2872314453125,255.16452596985383,253.6605885964996,253.69640378417049,69967900
2018-08-17,255.18243408203125,255.63002833634184,253.66956331694263,254.0813423815925,65618500
2018-08-20,255.728515625,255.99706125245672,255.18243642385733,255.63899130951927,39807500
2018-08-21,256.32818603515625,257.1965196823402,255.7642130978441,256.2476223753939,67272000
2018-08-22,256.1761169433594,256.70427490457,255.64793166316244,255.91650461700624,44993300
2018-08-23,255.83590698242188,256.86536820476925,255.51362494436677,255.9970343419581,49204900
2018-08-24,257.3756103515625,257.51884376533985,256.36404314855906,256.417752263853,57487400
2018-08-27,259.4076843261719,259.51510255935284,258.4229716570447,258.58409900681613,57072400
2018-08-28,259.5330505371094,259.98064476744315,259.0675350534126,259.8731992042167,46943500
2018-08-29,260.9294738769531,261.1622042387445,259.506127876285,259.7478188624064,61485500
2018-08-30,259.8731689453125,260.8220664176145,259.27340804513057,260.4461026065412,61229500
2018-08-31,259.8821716308594,260.3297658815162,258.969089194354,259.46143194248253,66140800
2018-09-04,259.4345703125,259.7926402394737,258.4230029625358,259.4614248740484,57594400
2018-09-05,258.7362976074219,259.2823767276856,257.7157970552456,259.07647356447444,72452400
2018-09-06,257.9574890136719,259.1480775486645,256.91906720592067,258.84371677520005,65909900
2018-09-07,257.4561767578125,258.4408894136233,256.6594460075263,256.9011643478957,73524800
2018-09-10,257.9037170410156,258.74519610568177,257.7067745510092,258.47662326350485,50210900
2018-09-11,258.75421142578125,259.201805652305,256.90119209040046,257.2503013812175,50530500
2018-09-12,258.8168640136719,259.42558556482794,258.02016054915504,258.7631548955688,59810800
2018-09-13,260.3475646972656,260.5355738835205,259.60457053298575,259.8910373053003,51034200
2018-09-14,260.3923645019531,260.74147371622735,259.6045944649541,260.55349183161815,55079900
2018-09-17,259.0137939453125,260.37447040266125,258.7362877422939,260.3386825383224,68244000
2018-09-18,260.41925048828125,261.0190113940819,259.201780106255,259.2286346644404,61930400
2018-09-19,260.69677734375,261.1175170012987,260.34764074070654,260.4729802348195,49080600
2018-09-20,262.8094177246094,263.13169977811435,260.7146799932709,261.9679657003654,100360600
2018-09-21,262.5693054199219,263.6753814538291,262.40744866646736,263.55847576211727,105479700
2018-09-24,261.69696044921875,262.1286057686005,261.1124596127057,261.9847239954733,53409600
2018-09-25,261.4542236328125,262.2635347436623,261.21143853235174,262.1556302545687,44370000
2018-09-26,260.6718139648437,262.79400815609523,260.2491698752112,261.5980304877441,79739700
2018-09-27,261.4003295898437,262.49740454430867,260.8697807719067,261.1485432450151,59249500
2018-09-28,261.42724609375,261.93081866855624,260.7348406640532,260.7707905317914,70091400
2018-10-01,262.33551025390625,263.414582673414,261.6610797007204,262.6771986823616,62078900
2018-10-02,262.1826171875,262.9019987728852,261.80495146009974,262.1826171875,47258200
2018-10-03,262.3265380859375,263.66639815151365,261.9668472396425,263.2437538603876,64694600
2018-10-04,260.2762451171875,261.89486749163115,258.67559767840663,261.840915241993,111545900
2018-10-05,258.8194274902344,261.02255042154445,257.38063708944645,260.5010029656141,105951700
